Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,logM,0.08,0.16,0.24,0.32,0.4,0.48,0.56,0.64,0.72,0.8,0.88,0.96,1.04,1.12,1.2,1.28,1.36,1.44,1.52,1.6,1.68,1.76,1.84,1.92,2,2.08,2.16,2.24,2.32,2.4,2.48,2.56,2.64,2.72,2.8,2.88,2.96,3.04,3.12,3.2,3.28,3.36,3.44,3.52,3.6,3.68,3.76,3.84,3.92,4,4.08,4.16,4.24,4.32,4.4,4.48,4.56,4.64,4.72,4.8,4.88,4.96,5.04,5.12,5.2,5.28,5.36,5.44,5.52,5.6,5.68,5.76,5.84,5.92,6,6.08,6.16,6.24,6.32,6.4,6.48,6.56,6.64,6.72,6.8,6.88,6.96,7.04,7.12,7.2,7.28,7.36,7.44,7.52,7.6,7.68,7.76,7.84,7.92
ID,VAc-0 in mol/L,tBPP-0 in mol/L,time in s,VAc in mol/L,tBPP in mol/L,conv in %,MMD(logM=0.08),MMD(logM=0.16),MMD(logM=0.24),MMD(logM=0.32),MMD(logM=0.4),MMD(logM=0.48),MMD(logM=0.56),MMD(logM=0.64),MMD(logM=0.72),MMD(logM=0.8),MMD(logM=0.88),MMD(logM=0.96),MMD(logM=1.04),MMD(logM=1.12),MMD(logM=1.2),MMD(logM=1.28),MMD(logM=1.36),MMD(logM=1.44),MMD(logM=1.52),MMD(logM=1.6),MMD(logM=1.68),MMD(logM=1.76),MMD(logM=1.84),MMD(logM=1.92),MMD(logM=2),MMD(logM=2.08),MMD(logM=2.16),MMD(logM=2.24),MMD(logM=2.32),MMD(logM=2.4),MMD(logM=2.48),MMD(logM=2.56),MMD(logM=2.64),MMD(logM=2.72),MMD(logM=2.8),MMD(logM=2.88),MMD(logM=2.96),MMD(logM=3.04),MMD(logM=3.12),MMD(logM=3.2),MMD(logM=3.28),MMD(logM=3.36),MMD(logM=3.44),MMD(logM=3.52),MMD(logM=3.6),MMD(logM=3.68),MMD(logM=3.76),MMD(logM=3.84),MMD(logM=3.92),MMD(logM=4),MMD(logM=4.08),MMD(logM=4.16),MMD(logM=4.24),MMD(logM=4.32),MMD(logM=4.4),MMD(logM=4.48),MMD(logM=4.56),MMD(logM=4.64),MMD(logM=4.72),MMD(logM=4.8),MMD(logM=4.88),MMD(logM=4.96),MMD(logM=5.04),MMD(logM=5.12),MMD(logM=5.2),MMD(logM=5.28),MMD(logM=5.36),MMD(logM=5.44),MMD(logM=5.52),MMD(logM=5.6),MMD(logM=5.68),MMD(logM=5.76),MMD(logM=5.84),MMD(logM=5.92),MMD(logM=6),MMD(logM=6.08),MMD(logM=6.16),MMD(logM=6.24),MMD(logM=6.32),MMD(logM=6.4),MMD(logM=6.48),MMD(logM=6.56),MMD(logM=6.64),MMD(logM=6.72),MMD(logM=6.8),MMD(logM=6.88),MMD(logM=6.96),MMD(logM=7.04),MMD(logM=7.12),MMD(logM=7.2),MMD(logM=7.28),MMD(logM=7.36),MMD(logM=7.44),MMD(logM=7.52),MMD(logM=7.6),MMD(logM=7.68),MMD(logM=7.76),MMD(logM=7.84),MMD(logM=7.92)
3.5-0.001239-7200,3.5,0.001239,7200,2.14389,0.00103552,38.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88584E-05,8.79127E-05,0.000045781,5.57347E-05,8.24184E-05,0.000119914,0.000162594,0.000233645,0.000321714,0.00045887,0.000656212,0.000942175,0.00135661,0.00191806,0.00271483,0.00386318,0.00548332,0.00780077,0.0111162,0.0158364,0.0222883,0.0312692,0.0439553,0.0614295,0.0850423,0.116883,0.159096,0.21397,0.284033,0.371064,0.475613,0.595918,0.727116,0.860798,0.98408,1.07955,1.12952,1.12007,1.04606,0.913946,0.74044,0.551819,0.376183,0.231985,0.126986,0.0608389,0.0251691,0.00864629,0.0023806,0.000520506,0.000031962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5-0.001239-8400,3.5,0.001239,8400,1.96405,0.00100379,43.88428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33874E-05,9.60082E-05,4.98827E-05,6.07289E-05,8.98184E-05,0.000130697,0.000177211,0.000254742,0.000351139,0.000500929,0.000716802,0.00102917,0.0014797,0.0020911,0.00295875,0.00420917,0.0059714,0.0084856,0.0120777,0.0171884,0.0241694,0.0338711,0.0475081,0.0662108,0.0914209,0.125283,0.169953,0.227627,0.300614,0.390408,0.497114,0.618228,0.747971,0.877253,0.99291,1.07782,1.11585,1.09566,1.01437,0.880286,0.71063,0.529466,0.361869,0.22436,0.123839,0.0600306,0.0253056,0.00895399,0.00252024,0.000523713,2.22039E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5-0.001239-9600,3.5,0.001239,9600,1.79825,0.000972611,48.62142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84774E-05,0.000105131,5.45564E-05,6.64173E-05,9.82004E-05,0.00014286,0.000193931,0.000278921,0.00038366,0.000546046,0.000781487,0.00112246,0.00161336,0.00228025,0.00322308,0.00458041,0.0064974,0.0092363,0.0131399,0.0186731,0.0262133,0.036661,0.0513043,0.0713318,0.0982097,0.134109,0.18121,0.241637,0.317425,0.40968,0.518039,0.639284,0.766878,0.891088,0.998513,1.07272,1.09945,1.06999,0.983468,0.849197,0.683849,0.509695,0.349678,0.218294,0.121533,0.0596305,0.0255416,0.00912266,0.00261564,0.000549437,1.61424E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5-0.001239-10800,3.5,0.001239,10800,1.64382,0.000942174,53.03371429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.40726E-05,0.000115246,5.99243E-05,7.29396E-05,0.000107563,0.000156172,0.000212239,0.000305398,0.000419279,0.000595924,0.000853527,0.00122668,0.00176233,0.00249003,0.00351854,0.00499689,0.00708365,0.0100594,0.0142881,0.0202755,0.0284238,0.0396908,0.0554268,0.0768633,0.105504,0.143508,0.193056,0.256224,0.334697,0.429183,0.538795,0.659407,0.783895,0.902271,1.00093,1.06426,1.08058,1.04354,0.953324,0.819956,0.659741,0.492653,0.339272,0.213114,0.11961,0.0592171,0.0256759,0.00926558,0.00268712,0.000551059,0.000014825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5-0.001239-12000,3.5,0.001239,12000,1.50225,0.000912559,57.07857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00186E-05,0.000125967,6.55551E-05,7.97934E-05,0.000117674,0.000170857,0.000231858,0.000333174,0.000457572,0.000650856,0.000931884,0.00133884,0.00192371,0.00271686,0.00383663,0.00544377,0.00771307,0.0109497,0.0155361,0.0220039,0.0307924,0.0429275,0.0598032,0.0826834,0.113121,0.153285,0.205302,0.271075,0.351966,0.448242,0.558417,0.677692,0.798309,0.909921,0.999664,1.05344,1.06102,1.01778,0.925287,0.793678,0.638398,0.477794,0.330441,0.208712,0.117954,0.0588679,0.0257523,0.00945199,0.00279081,0.000626482,0.000105107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5-0.001239-13200,3.5,0.001239,13200,1.37223,0.000883476,60.79342857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66251E-05,0.000137917,7.19118E-05,8.75255E-05,0.000128961,0.000187115,0.000253653,0.000364235,0.000500773,0.000712954,0.00102094,0.00146536,0.00210222,0.00296673,0.00418707,0.00593605,0.00840044,0.011908,0.0168727,0.0238651,0.0333408,0.0463873,0.0644588,0.088835,0.121106,0.163428,0.21784,0.28609,0.369189,0.466802,0.576844,0.694055,0.81024,0.914929,0.995826,1.04039,1.04034,0.992399,0.899016,0.770183,0.619907,0.464968,0.322815,0.204994,0.116585,0.0585898,0.0258471,0.00966807,0.00292581,0.000654445,0.000111432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5-0.001239-14400,3.5,0.001239,14400,1.25338,0.000854995,64.18914286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00008402,0.000151203,7.87882E-05,9.58985E-05,0.000141376,0.000205217,0.000277725,0.000398188,0.000547691,0.000779676,0.00111575,0.00160085,0.0022955,0.00323803,0.00456667,0.00646922,0.00915029,0.012958,0.0183284,0.0258764,0.036082,0.0500825,0.0693984,0.0953257,0.129449,0.173909,0.23062,0.301109,0.386051,0.484571,0.593988,0.708468,0.819535,0.917046,0.989499,1.02581,1.01941,0.968178,0.874844,0.74895,0.603542,0.454027,0.316424,0.201854,0.11551,0.0584296,0.0259036,0.00976911,0.00304435,0.000702682,0.00011427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5-0.001239-15600,3.5,0.001239,15600,1.14434,0.000827113,67.30457143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.19973E-05,0.000165512,8.61445E-05,0.000104857,0.00015468,0.000224635,0.000304166,0.000436155,0.00059921,0.000852772,0.00122046,0.00174965,0.00250755,0.00353615,0.00498337,0.00705159,0.00996316,0.0140905,0.0198928,0.0280247,0.0390002,0.0540143,0.074628,0.102145,0.138154,0.184737,0.243626,0.316112,0.402495,0.50133,0.609473,0.720664,0.826159,0.916354,0.980944,1.01011,0.99855,0.945223,0.852921,0.730449,0.589622,0.444589,0.310793,0.199078,0.114542,0.0583462,0.0260765,0.00991219,0.00308696,0.000715419,0.000125133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5-0.001239-16800,3.5,0.001239,16800,1.04505,0.000800151,70.14142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100718,0.000181195,0.000094292,0.00011477,0.000169218,0.000245652,0.000332616,0.000477014,0.000655578,0.000932144,0.0013329,0.00191105,0.00273754,0.00385778,0.00543273,0.00768185,0.0108416,0.0153069,0.021571,0.0303335,0.0421158,0.058169,0.0801131,0.109241,0.147101,0.195706,0.25664,0.330873,0.418254,0.516865,0.623092,0.730374,0.830086,0.91333,0.970831,0.993923,0.978472,0.924185,0.833531,0.714187,0.577299,0.436367,0.306007,0.196746,0.113744,0.0582332,0.0261525,0.0100386,0.003153,0.000752655,0.000129513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5-0.001239-18000,3.5,0.001239,18000,0.954738,0.000773951,72.72177143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110217,0.000198261,0.000103126,0.000125527,0.000185183,0.000268944,0.000363814,0.000521251,0.000716347,0.00101876,0.00145599,0.0020853,0.00298499,0.00420445,0.00591616,0.00835457,0.0117755,0.0165994,0.0233474,0.0327619,0.0453804,0.0625007,0.085791,0.116527,0.156186,0.206697,0.269457,0.345084,0.433003,0.530911,0.634823,0.737934,0.831802,0.908372,0.959551,0.977754,0.959607,0.905006,0.816148,0.699894,0.566672,0.429447,0.302018,0.194764,0.112997,0.0581185,0.0262715,0.0101139,0.00318445,0.00077879,0.000131398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5-0.001239-19200,3.5,0.001239,19200,0.872068,0.000748327,75.08377143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120527,0.000216851,0.00011289,0.000137406,0.000202549,0.000293993,0.000397636,0.000569588,0.000782621,0.00111241,0.00158846,0.00227348,0.00325251,0.0045783,0.00643751,0.00908275,0.0127862,0.0179983,0.0252671,0.0353648,0.0488487,0.0670676,0.0917292,0.124076,0.16549,0.217787,0.28216,0.358857,0.44689,0.543559,0.644537,0.743108,0.831328,0.901818,0.947475,0.961824,0.941923,0.887565,0.800641,0.68733,0.557412,0.423347,0.298467,0.19301,0.112401,0.0580749,0.0263555,0.0102005,0.00324046,0.000790982,0.000135474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5-0.001239-20400,3.5,0.001239,20400,0.797124,0.000723489,77.22502857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131782,0.000237099,0.000123427,0.000150217,0.000221155,0.00032069,0.000433895,0.000621766,0.000854393,0.00121422,0.0017322,0.00247654,0.00354052,0.00497976,0.00699544,0.00985883,0.0138608,0.0194797,0.0272907,0.0381007,0.0524768,0.071822,0.0978535,0.13176,0.174857,0.228784,0.294479,0.371856,0.459547,0.554529,0.652282,0.746255,0.82904,0.894079,0.935198,0.946592,0.92565,0.872025,0.787019,0.676335,0.549386,0.418037,0.295271,0.191448,0.111902,0.0580081,0.0264168,0.0102787,0.00327532,0.000806655,0.000139167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5-0.001239-21600,3.5,0.001239,21600,0.730506,0.00069928,79.1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000143586,0.000258338,0.000134486,0.000163672,0.000240831,0.000349077,0.000472255,0.000676584,0.000929395,0.00132066,0.00188347,0.00269127,0.00384551,0.00540413,0.00758257,0.0106713,0.0149798,0.0210166,0.0293802,0.0409075,0.0561811,0.0766416,0.103995,0.139377,0.184015,0.239347,0.306055,0.383733,0.470645,0.56356,0.657921,0.747449,0.825356,0.885809,0.923294,0.932584,0.911191,0.858452,0.775264,0.666933,0.542548,0.413467,0.292495,0.190122,0.111478,0.0579528,0.0264867,0.0103627,0.00330266,0.000827823,0.000143897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.643-0.001-1200,2.643,0.001,1200,2.46836,0.0009693,6.60764283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61857E-05,0.00011892,6.15668E-05,7.49298E-05,0.000110301,0.00015993,0.000217718,0.000313192,0.000427799,0.000610766,0.000875935,0.00125858,0.0018285,0.00259373,0.00364899,0.00516492,0.0073426,0.010473,0.0149355,0.0212768,0.0298997,0.0418529,0.0585569,0.0814611,0.112586,0.15442,0.209515,0.280632,0.370214,0.479697,0.608037,0.749685,0.896439,1.03574,1.14684,1.20534,1.19217,1.09922,0.931282,0.714067,0.489584,0.294303,0.151088,0.0651554,0.0229917,0.00610706,0.00135694,0.00012426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.643-0.001-2400,2.643,0.001,2400,2.3033,0.00093948,12.85281877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15856E-05,0.000128512,6.62976E-05,8.06862E-05,0.000118749,0.000172151,0.000233305,0.000334731,0.000459866,0.000660066,0.000946189,0.00135509,0.00196095,0.00277478,0.00390765,0.00553689,0.00785467,0.0111842,0.0159418,0.0226757,0.0318484,0.0446048,0.0624213,0.0867069,0.11946,0.163296,0.220744,0.294577,0.387341,0.499677,0.630011,0.77276,0.918355,1.05226,1.15429,1.20209,1.17623,1.07037,0.894456,0.677044,0.459756,0.274661,0.140359,0.0607091,0.0217975,0.00607592,0.0013848,0.000253851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.643-0.001-3600,2.643,0.001,3600,2.14872,0.000910152,18.7014756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.59768E-05,0.000136781,7.13857E-05,8.68724E-05,0.000127717,0.000185001,0.000250933,0.0003606,0.000496265,0.000709938,0.00101487,0.00145277,0.00209757,0.00297087,0.00419227,0.00594374,0.00842644,0.0119759,0.017031,0.0241929,0.0339551,0.0475136,0.0664157,0.0921374,0.12669,0.172709,0.232834,0.309689,0.405349,0.520151,0.65205,0.79509,0.938817,1.06675,1.15837,1.19305,1.15504,1.04023,0.859473,0.643766,0.433632,0.25769,0.131543,0.0570094,0.0206609,0.00592559,0.00137233,0.000288756,7.49639E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.643-0.001-4800,2.643,0.001,4800,2.00368,0.000881619,24.18917896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.16585E-05,0.000147128,7.70364E-05,9.37282E-05,0.000137342,0.00019844,0.000269273,0.000386968,0.000531924,0.000760386,0.00109067,0.00156345,0.00224906,0.00317979,0.00449125,0.00637282,0.00902423,0.012802,0.0181898,0.025836,0.036235,0.0506286,0.070654,0.0978106,0.134158,0.182469,0.245223,0.324827,0.423413,0.540729,0.674006,0.816661,0.957024,1.07827,1.1602,1.18272,1.13241,1.0089,0.825511,0.61299,0.409797,0.242482,0.124034,0.0540478,0.01979,0.00592861,0.00139256,0.000205344,1.38116E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.643-0.001-6000,2.643,0.001,6000,1.86911,0.000853544,29.28074158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75463E-05,0.000157758,8.26482E-05,0.000100561,0.000147467,0.000213194,0.000289455,0.000415961,0.000570822,0.000815345,0.00116851,0.00167312,0.00240685,0.00340453,0.0048111,0.00682578,0.0096647,0.0136979,0.0194354,0.0275686,0.0386076,0.0538788,0.0750834,0.103744,0.141877,0.192285,0.257613,0.340207,0.441685,0.561137,0.695296,0.836848,0.973146,1.08688,1.15857,1.1695,1.1085,0.978333,0.79401,0.58534,0.388811,0.22932,0.117682,0.0517076,0.0190898,0.00576878,0.00133587,0.000227984,5.04407E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.643-0.001-7200,2.643,0.001,7200,1.74339,0.000826308,34.03745743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.40525E-05,0.000169286,8.82711E-05,0.000107419,0.000157888,0.000228663,0.00030976,0.000444355,0.000610776,0.000874428,0.00125215,0.00179066,0.00257768,0.00364417,0.00514546,0.00729807,0.0103307,0.0146341,0.0207474,0.0294008,0.041128,0.0573206,0.0797248,0.109872,0.149884,0.202638,0.270663,0.356089,0.460124,0.581197,0.715651,0.855633,0.98742,1.09332,1.15472,1.15459,1.08374,0.947399,0.762861,0.559221,0.370128,0.218262,0.112546,0.049914,0.0187083,0.00577849,0.00135271,0.00023799,1.84528E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.643-0.001-8400,2.643,0.001,8400,1.62682,0.000799696,38.44797579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100756,0.000181333,9.45108E-05,0.000115009,0.000168973,0.000244639,0.000331423,0.00047565,0.000654507,0.00093707,0.00134124,0.00191862,0.0027598,0.00389859,0.00550413,0.0078013,0.0110343,0.0156239,0.0221356,0.0313381,0.0437797,0.0608989,0.0845288,0.116254,0.158228,0.213297,0.283864,0.371891,0.478251,0.600787,0.73507,0.872658,0.999318,1.09715,1.14844,1.13776,1.05822,0.917543,0.734065,0.535862,0.354015,0.208953,0.108246,0.048423,0.018456,0.00579632,0.00136468,0.000240107,4.66378E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.643-0.001-9600,2.643,0.001,9600,1.51748,0.000773753,42.58494135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010818,0.000194627,0.000101298,0.000123282,0.000181418,0.000262979,0.000355916,0.000510128,0.000701263,0.00100298,0.0014363,0.00205503,0.00295199,0.00416759,0.00588383,0.00833871,0.0117901,0.0166837,0.0236145,0.0333843,0.0465621,0.064645,0.0895511,0.122952,0.166962,0.224288,0.297301,0.387836,0.4963,0.619962,0.753709,0.888319,1.00915,1.09856,1.13983,1.11936,1.03275,0.889157,0.707096,0.514294,0.339442,0.200689,0.104626,0.0472612,0.0181631,0.00578138,0.00138508,0.000231852,1.29005E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.643-0.001-10800,2.643,0.001,10800,1.41635,0.000748576,46.41127507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000115954,0.000208669,0.000108725,0.000132307,0.000194396,0.000281455,0.000381005,0.00054616,0.000750656,0.00107431,0.00153888,0.00219819,0.0031541,0.00445394,0.00628937,0.0089111,0.0125893,0.0177927,0.0251474,0.0355076,0.0494629,0.0685609,0.0948049,0.129876,0.175839,0.235395,0.310873,0.403794,0.514012,0.638257,0.770909,0.902255,1.01716,1.09787,1.129,1.09953,1.00724,0.862032,0.68247,0.4953,0.327147,0.194026,0.101459,0.0460177,0.0178892,0.00579533,0.0014152,0.000243326,1.67851E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.643-0.001-12000,2.643,0.001,12000,1.32331,0.000724035,49.93151722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124112,0.000223426,0.000116579,0.000141853,0.000208173,0.00030113,0.000407801,0.000584899,0.000804184,0.0011499,0.00164555,0.00234971,0.00336983,0.00475679,0.00671292,0.00950518,0.0134194,0.018957,0.0267693,0.0377325,0.0524745,0.0726246,0.100224,0.136944,0.184845,0.246625,0.324468,0.419515,0.531156,0.655618,0.786684,0.914118,1.02263,1.095,1.11704,1.07955,0.982417,0.836653,0.660223,0.478346,0.3162,0.188228,0.0989283,0.0451535,0.017644,0.00574659,0.00144307,0.000238299,1.66305E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.643-0.001-13200,2.643,0.001,13200,1.23504,0.000700175,53.27128263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000133073,0.000239519,0.000124891,0.000151971,0.000223119,0.000322856,0.000437083,0.000626709,0.000861636,0.00123093,0.00176037,0.00251253,0.00360162,0.00508457,0.00717134,0.0101463,0.014316,0.0202087,0.028499,0.0401026,0.0556787,0.0769315,0.105962,0.144392,0.194275,0.258307,0.338399,0.435293,0.548044,0.672386,0.801405,0.924351,1.02593,1.08977,1.10326,1.0589,0.958073,0.812525,0.639743,0.463257,0.306508,0.183013,0.0966674,0.0443454,0.0174252,0.00572057,0.00145115,0.00024315,2.05824E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.643-0.001-14400,2.643,0.001,14400,1.15255,0.000677035,56.39235717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142705,0.000256746,0.00013364,0.000162617,0.000238729,0.000345423,0.000467878,0.000671088,0.000922077,0.00131595,0.00188175,0.00268653,0.00384955,0.00543253,0.0076576,0.0108259,0.0152627,0.0215212,0.0303052,0.0425821,0.0590446,0.0814417,0.111895,0.152048,0.203941,0.270127,0.352323,0.450927,0.564445,0.688156,0.814679,0.932778,1.02733,1.08287,1.08834,1.03807,0.934534,0.789882,0.620945,0.4497,0.298103,0.178572,0.0947593,0.0437496,0.017273,0.00569733,0.00147396,0.000240467,1.91792E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.643-0.001-15600,2.643,0.001,15600,1.07804,0.00065457,59.21150208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000152427,0.000274272,0.000142837,0.000173808,0.000255155,0.000369186,0.000500052,0.000717213,0.00098536,0.00140514,0.00200819,0.00286761,0.00410711,0.0057914,0.00815653,0.0115215,0.0162322,0.0228664,0.0321575,0.0451208,0.0624697,0.0859956,0.117857,0.159678,0.213448,0.281631,0.365723,0.465729,0.579674,0.702349,0.825903,0.938939,1.02669,1.07468,1.07323,1.01812,0.912878,0.769702,0.60456,0.438192,0.291109,0.174856,0.093084,0.0431649,0.0171258,0.00568316,0.00149558,0.000242339,1.47427E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.643-0.001-16800,2.643,0.001,16800,1.00779,0.000632728,61.86946652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000163037,0.000293376,0.000152814,0.000185945,0.000272919,0.000394828,0.000534691,0.000766756,0.00105336,0.00150149,0.00214491,0.00306167,0.00438196,0.0061738,0.00868805,0.0122657,0.0172696,0.0243006,0.0341189,0.0477905,0.0660596,0.0907487,0.124047,0.167582,0.223261,0.293372,0.379212,0.48036,0.594316,0.715503,0.835709,0.943424,1.02431,1.06506,1.05747,0.998441,0.892205,0.750909,0.58967,0.427851,0.28478,0.171482,0.0915825,0.0426857,0.017043,0.00566614,0.00149595,0.000247133,1.57091E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.643-0.001-18000,2.643,0.001,18000,0.942184,0.000611606,64.35172153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017427,0.000313562,0.000163272,0.000198679,0.00029177,0.000422281,0.000571522,0.000819102,0.00112541,0.00160401,0.00228938,0.00326619,0.00467213,0.00657675,0.00925095,0.0130534,0.0183621,0.0258056,0.0361785,0.0505878,0.0697926,0.095656,0.130395,0.175617,0.233136,0.305092,0.392518,0.494526,0.60813,0.727428,0.843945,0.946213,1.02052,1.05461,1.0415,0.979344,0.872893,0.733774,0.576199,0.41853,0.279135,0.168497,0.0902668,0.0422536,0.0169206,0.00563986,0.00150683,0.000248596,1.60648E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.643-0.001-19200,2.643,0.001,19200,0.882092,0.000591037,66.62534998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018597,0.000334563,0.000174097,0.000211865,0.000311446,0.000451101,0.000610084,0.000873744,0.00120047,0.00171004,0.0024396,0.00347931,0.00497489,0.00700145,0.0098396,0.013867,0.019485,0.0273579,0.0383039,0.0534572,0.0735962,0.100636,0.136801,0.183652,0.242903,0.316506,0.405244,0.50783,0.620815,0.737921,0.85056,0.947463,1.01549,1.04348,1.02577,0.961372,0.855256,0.718471,0.564314,0.410347,0.274246,0.165957,0.0890975,0.0418244,0.0168262,0.00563356,0.00150024,0.000255591,0.000016337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
